date,region,latitude,longitude,pm25_ugm3,pm10_ugm3,no2_ugm3,so2_ugm3,o3_ugm3,aqi,aqi_category
2020-09-09,Nairobi,-1.2921,36.8219,19.5,22.9,5.0,9.1,84.9,67.0,Moderate
2020-09-10,Nairobi,-1.2921,36.8219,28.5,42.0,15.3,6.0,96.9,86.0,Moderate
2020-09-11,Nairobi,-1.2921,36.8219,15.8,39.1,7.8,13.9,64.0,59.0,Moderate
2020-09-12,Nairobi,-1.2921,36.8219,15.1,16.7,13.0,9.3,71.0,57.0,Moderate
2020-09-13,Nairobi,-1.2921,36.8219,15.6,20.4,16.4,10.1,82.5,58.0,Moderate
2020-09-14,Nairobi,-1.2921,36.8219,23.5,23.5,11.8,7.4,99.2,75.0,Moderate
2020-09-15,Nairobi,-1.2921,36.8219,26.4,38.3,18.8,5.6,81.5,81.0,Moderate
2020-09-16,Nairobi,-1.2921,36.8219,11.7,38.1,13.8,14.1,83.9,49.0,Good
2020-09-17,Nairobi,-1.2921,36.8219,16.2,29.8,11.8,6.3,79.7,60.0,Moderate
2020-09-18,Nairobi,-1.2921,36.8219,15.1,31.5,5.1,8.5,68.6,57.0,Moderate
2020-09-19,Nairobi,-1.2921,36.8219,13.3,37.8,6.2,9.9,87.0,53.0,Moderate
2020-09-20,Nairobi,-1.2921,36.8219,15.5,29.8,16.3,8.7,93.7,58.0,Moderate
2020-09-21,Nairobi,-1.2921,36.8219,23.7,40.3,20.8,8.3,75.6,75.0,Moderate
2020-09-22,Nairobi,-1.2921,36.8219,19.4,29.3,22.2,5.7,97.0,66.0,Moderate
2020-09-23,Nairobi,-1.2921,36.8219,17.6,40.8,18.6,7.9,83.9,63.0,Moderate
2020-09-24,Nairobi,-1.2921,36.8219,14.5,36.6,19.7,12.0,75.1,56.0,Moderate
2020-09-25,Nairobi,-1.2921,36.8219,31.0,31.0,12.8,7.5,77.6,91.0,Moderate
2020-09-26,Nairobi,-1.2921,36.8219,12.8,22.9,8.9,8.7,102.4,53.0,Moderate
2020-09-27,Nairobi,-1.2921,36.8219,16.7,31.0,11.0,10.0,84.0,61.0,Moderate
2020-09-28,Nairobi,-1.2921,36.8219,24.6,24.6,14.8,7.3,77.4,77.0,Moderate
2020-09-29,Nairobi,-1.2921,36.8219,25.0,27.4,12.8,5.6,112.4,78.0,Moderate
2020-09-30,Nairobi,-1.2921,36.8219,15.2,36.8,8.2,9.4,62.8,58.0,Moderate
2020-10-01,Nairobi,-1.2921,36.8219,20.8,34.5,14.6,10.1,87.0,69.0,Moderate
2020-10-02,Nairobi,-1.2921,36.8219,16.6,35.9,16.1,10.9,58.2,60.0,Moderate
2020-10-03,Nairobi,-1.2921,36.8219,20.6,32.8,13.1,11.2,69.3,69.0,Moderate
2020-10-04,Nairobi,-1.2921,36.8219,23.6,26.2,21.6,9.2,56.6,75.0,Moderate
2020-10-05,Nairobi,-1.2921,36.8219,25.7,36.5,15.5,6.1,67.2,80.0,Moderate
2020-10-06,Nairobi,-1.2921,36.8219,22.5,22.5,11.6,10.1,58.9,73.0,Moderate
2020-10-07,Nairobi,-1.2921,36.8219,13.2,36.2,13.7,13.0,75.4,53.0,Moderate
2020-10-08,Nairobi,-1.2921,36.8219,12.2,41.1,8.4,5.0,75.0,51.0,Moderate
2020-10-09,Nairobi,-1.2921,36.8219,20.8,35.0,19.8,1.0,65.9,69.0,Moderate
2020-10-10,Nairobi,-1.2921,36.8219,25.3,25.3,14.7,12.0,77.4,79.0,Moderate
2020-10-11,Nairobi,-1.2921,36.8219,18.7,30.7,21.4,3.2,106.8,65.0,Moderate
2020-10-12,Nairobi,-1.2921,36.8219,18.9,29.3,10.9,4.6,44.9,65.0,Moderate
2020-10-13,Nairobi,-1.2921,36.8219,26.1,26.1,14.7,6.7,84.4,80.0,Moderate
2020-10-14,Nairobi,-1.2921,36.8219,10.0,25.4,17.4,8.6,70.0,42.0,Good
2020-10-15,Nairobi,-1.2921,36.8219,20.5,45.8,20.4,10.9,88.2,69.0,Moderate
2020-10-16,Nairobi,-1.2921,36.8219,20.9,26.5,15.3,13.9,93.8,70.0,Moderate
2020-10-17,Nairobi,-1.2921,36.8219,18.2,18.2,18.8,10.8,71.9,64.0,Moderate
2020-10-18,Nairobi,-1.2921,36.8219,16.7,16.7,21.3,6.8,83.9,61.0,Moderate
2020-10-19,Nairobi,-1.2921,36.8219,14.5,20.4,22.5,6.8,68.7,56.0,Moderate
2020-10-20,Nairobi,-1.2921,36.8219,34.5,39.9,11.4,10.2,55.9,98.0,Moderate
2020-10-21,Nairobi,-1.2921,36.8219,18.4,25.3,17.1,13.0,54.6,64.0,Moderate
2020-10-22,Nairobi,-1.2921,36.8219,29.3,38.0,10.0,5.1,69.3,87.0,Moderate
2020-10-23,Nairobi,-1.2921,36.8219,15.7,25.3,5.9,7.4,91.2,59.0,Moderate
2020-10-24,Nairobi,-1.2921,36.8219,17.1,34.4,20.6,3.5,70.0,62.0,Moderate
2020-10-25,Nairobi,-1.2921,36.8219,12.5,20.8,21.8,6.5,86.9,52.0,Moderate
2020-10-26,Nairobi,-1.2921,36.8219,20.8,37.7,15.7,8.3,57.8,69.0,Moderate
2020-10-27,Nairobi,-1.2921,36.8219,20.2,32.2,10.3,1.8,83.7,68.0,Moderate
2020-10-28,Nairobi,-1.2921,36.8219,26.1,26.1,14.2,1.3,89.7,80.0,Moderate
2020-10-29,Nairobi,-1.2921,36.8219,25.9,31.2,18.1,8.2,65.4,80.0,Moderate
2020-10-30,Nairobi,-1.2921,36.8219,19.3,31.8,14.3,9.1,82.0,66.0,Moderate
2020-10-31,Nairobi,-1.2921,36.8219,19.0,26.9,17.5,9.3,82.7,66.0,Moderate
2020-11-01,Nairobi,-1.2921,36.8219,15.9,23.0,18.4,5.3,74.9,59.0,Moderate
2020-11-02,Nairobi,-1.2921,36.8219,12.2,35.5,8.8,4.1,65.2,51.0,Moderate
2020-11-03,Nairobi,-1.2921,36.8219,22.1,30.3,11.8,13.0,87.8,72.0,Moderate
2020-11-04,Nairobi,-1.2921,36.8219,10.0,25.0,5.1,6.6,95.5,42.0,Good
2020-11-05,Nairobi,-1.2921,36.8219,21.2,30.1,12.6,9.0,54.6,70.0,Moderate
2020-11-06,Nairobi,-1.2921,36.8219,19.4,33.3,8.6,5.3,109.5,66.0,Moderate
2020-11-07,Nairobi,-1.2921,36.8219,22.6,22.6,11.2,7.9,114.6,73.0,Moderate
2020-11-08,Nairobi,-1.2921,36.8219,24.5,40.7,17.0,5.0,103.9,77.0,Moderate
2020-11-09,Nairobi,-1.2921,36.8219,24.3,42.2,23.5,12.7,79.8,77.0,Moderate
2020-11-10,Nairobi,-1.2921,36.8219,21.4,33.5,19.6,9.0,82.2,70.0,Moderate
2020-11-11,Nairobi,-1.2921,36.8219,19.5,30.8,16.5,11.9,65.7,67.0,Moderate
2020-11-12,Nairobi,-1.2921,36.8219,20.4,34.8,23.3,6.7,68.3,68.0,Moderate
2020-11-13,Nairobi,-1.2921,36.8219,27.5,36.1,12.9,11.2,51.9,83.0,Moderate
2020-11-14,Nairobi,-1.2921,36.8219,19.7,34.4,17.9,5.5,67.4,67.0,Moderate
2020-11-15,Nairobi,-1.2921,36.8219,27.7,32.1,15.8,5.8,66.2,84.0,Moderate
2020-11-16,Nairobi,-1.2921,36.8219,17.2,41.6,11.9,7.3,104.2,62.0,Moderate
2020-11-17,Nairobi,-1.2921,36.8219,30.7,30.7,5.0,5.9,65.3,90.0,Moderate
2020-11-18,Nairobi,-1.2921,36.8219,22.4,31.9,14.4,10.6,48.1,73.0,Moderate
2020-11-19,Nairobi,-1.2921,36.8219,16.9,31.1,20.2,7.8,86.2,61.0,Moderate
2020-11-20,Nairobi,-1.2921,36.8219,18.4,31.7,13.5,7.3,81.1,64.0,Moderate
2020-11-21,Nairobi,-1.2921,36.8219,27.2,35.3,14.0,9.6,82.7,83.0,Moderate
2020-11-22,Nairobi,-1.2921,36.8219,22.9,28.8,17.5,9.5,58.7,74.0,Moderate
2020-11-23,Nairobi,-1.2921,36.8219,18.1,30.6,13.4,4.9,42.9,64.0,Moderate
2020-11-24,Nairobi,-1.2921,36.8219,25.1,25.1,24.9,7.3,70.0,78.0,Moderate
2020-11-25,Nairobi,-1.2921,36.8219,12.2,18.7,10.5,8.6,101.2,51.0,Moderate
2020-11-26,Nairobi,-1.2921,36.8219,12.3,34.9,5.7,5.3,87.5,51.0,Moderate
2020-11-27,Nairobi,-1.2921,36.8219,14.9,44.3,18.8,9.5,71.6,57.0,Moderate
2020-11-28,Nairobi,-1.2921,36.8219,15.7,28.3,16.2,8.7,67.7,59.0,Moderate
2020-11-29,Nairobi,-1.2921,36.8219,16.4,19.6,26.4,5.3,54.7,60.0,Moderate
2020-11-30,Nairobi,-1.2921,36.8219,7.6,26.6,17.0,7.7,77.2,32.0,Good
2020-12-01,Nairobi,-1.2921,36.8219,36.1,56.7,10.5,8.8,81.0,103.0,Unhealthy for Sensitive Groups
2020-12-02,Nairobi,-1.2921,36.8219,29.5,63.4,11.1,6.3,72.9,88.0,Moderate
2020-12-03,Nairobi,-1.2921,36.8219,37.1,60.7,21.8,10.3,78.5,105.0,Unhealthy for Sensitive Groups
2020-12-04,Nairobi,-1.2921,36.8219,37.3,55.0,14.4,6.6,77.4,105.0,Unhealthy for Sensitive Groups
2020-12-05,Nairobi,-1.2921,36.8219,30.1,55.3,13.9,9.5,87.6,89.0,Moderate
2020-12-06,Nairobi,-1.2921,36.8219,32.5,48.4,10.5,7.7,84.4,94.0,Moderate
2020-12-07,Nairobi,-1.2921,36.8219,25.7,37.8,14.4,5.3,95.1,80.0,Moderate
2020-12-08,Nairobi,-1.2921,36.8219,39.0,43.9,6.5,9.7,83.1,110.0,Unhealthy for Sensitive Groups
2020-12-09,Nairobi,-1.2921,36.8219,34.5,58.1,12.9,7.4,92.2,98.0,Moderate
2020-12-10,Nairobi,-1.2921,36.8219,34.7,68.4,16.5,8.8,93.2,99.0,Moderate
2020-12-11,Nairobi,-1.2921,36.8219,42.8,57.7,13.6,6.0,82.4,119.0,Unhealthy for Sensitive Groups
2020-12-12,Nairobi,-1.2921,36.8219,27.0,57.2,16.5,9.6,53.3,82.0,Moderate
2020-12-13,Nairobi,-1.2921,36.8219,39.2,43.0,8.7,1.9,70.9,110.0,Unhealthy for Sensitive Groups
2020-12-14,Nairobi,-1.2921,36.8219,33.3,51.2,18.5,11.8,100.4,96.0,Moderate
2020-12-15,Nairobi,-1.2921,36.8219,31.2,50.8,14.3,6.8,110.4,91.0,Moderate
2020-12-16,Nairobi,-1.2921,36.8219,34.1,56.1,18.4,11.6,76.6,97.0,Moderate
2020-12-17,Nairobi,-1.2921,36.8219,35.1,56.7,7.2,6.5,77.5,99.0,Moderate
2020-12-18,Nairobi,-1.2921,36.8219,37.4,79.9,12.8,6.6,86.6,106.0,Unhealthy for Sensitive Groups
2020-12-19,Nairobi,-1.2921,36.8219,23.9,37.7,14.3,6.4,96.8,76.0,Moderate
2020-12-20,Nairobi,-1.2921,36.8219,30.6,41.5,9.9,11.6,69.1,90.0,Moderate
2020-12-21,Nairobi,-1.2921,36.8219,30.8,49.6,12.1,8.9,106.6,90.0,Moderate
2020-12-22,Nairobi,-1.2921,36.8219,35.3,58.6,10.2,9.1,100.5,100.0,Moderate
2020-12-23,Nairobi,-1.2921,36.8219,31.3,52.0,18.8,12.6,97.8,91.0,Moderate
2020-12-24,Nairobi,-1.2921,36.8219,26.2,54.7,12.0,7.0,60.4,500.0,Hazardous
2020-12-25,Nairobi,-1.2921,36.8219,31.2,45.2,14.2,9.5,84.2,91.0,Moderate
2020-12-26,Nairobi,-1.2921,36.8219,36.9,48.1,6.6,12.8,88.2,105.0,Unhealthy for Sensitive Groups
2020-12-27,Nairobi,-1.2921,36.8219,35.5,56.3,16.3,11.0,70.2,500.0,Hazardous
2020-12-28,Nairobi,-1.2921,36.8219,36.4,54.8,15.7,6.5,83.8,500.0,Hazardous
2020-12-29,Nairobi,-1.2921,36.8219,31.5,58.8,12.7,4.9,88.5,92.0,Moderate
2020-12-30,Nairobi,-1.2921,36.8219,43.0,54.1,14.3,13.4,86.9,500.0,Hazardous
2020-12-31,Nairobi,-1.2921,36.8219,31.8,65.7,11.3,7.0,85.1,92.0,Moderate
2021-01-01,Nairobi,-1.2921,36.8219,46.6,46.6,9.3,8.7,102.3,128.0,Unhealthy for Sensitive Groups
2021-01-02,Nairobi,-1.2921,36.8219,37.0,46.6,9.3,6.0,81.6,105.0,Unhealthy for Sensitive Groups
2021-01-03,Nairobi,-1.2921,36.8219,34.1,50.1,13.7,7.2,89.1,97.0,Moderate
2021-01-04,Nairobi,-1.2921,36.8219,34.2,57.0,16.7,2.4,80.2,98.0,Moderate
2021-01-05,Nairobi,-1.2921,36.8219,29.2,64.7,9.3,2.3,91.9,87.0,Moderate
2021-01-06,Nairobi,-1.2921,36.8219,33.7,53.1,17.0,7.7,73.1,96.0,Moderate
2021-01-07,Nairobi,-1.2921,36.8219,33.3,43.5,22.4,6.0,61.8,96.0,Moderate
2021-01-08,Nairobi,-1.2921,36.8219,34.4,45.4,21.0,2.0,55.3,98.0,Moderate
2021-01-09,Nairobi,-1.2921,36.8219,30.6,53.0,11.3,7.2,105.9,90.0,Moderate
2021-01-10,Nairobi,-1.2921,36.8219,29.0,39.1,13.8,4.6,88.6,87.0,Moderate
2021-01-11,Nairobi,-1.2921,36.8219,35.0,50.9,16.9,4.8,94.2,99.0,Moderate
2021-01-12,Nairobi,-1.2921,36.8219,29.7,65.4,13.4,6.6,77.1,88.0,Moderate
2021-01-13,Nairobi,-1.2921,36.8219,35.4,63.6,16.8,14.4,67.7,500.0,Hazardous
2021-01-14,Nairobi,-1.2921,36.8219,31.5,43.1,12.5,6.0,58.0,92.0,Moderate
2021-01-15,Nairobi,-1.2921,36.8219,37.2,56.7,13.0,9.0,73.8,105.0,Unhealthy for Sensitive Groups
2021-01-16,Nairobi,-1.2921,36.8219,31.4,56.0,14.9,8.1,51.3,92.0,Moderate
2021-01-17,Nairobi,-1.2921,36.8219,36.6,62.4,20.1,6.4,94.7,104.0,Unhealthy for Sensitive Groups
2021-01-18,Nairobi,-1.2921,36.8219,34.7,45.1,13.5,7.7,45.0,98.0,Moderate
2021-01-19,Nairobi,-1.2921,36.8219,33.5,43.0,9.7,8.5,74.8,96.0,Moderate
2021-01-20,Nairobi,-1.2921,36.8219,27.5,53.2,10.7,5.4,97.6,83.0,Moderate
2021-01-21,Nairobi,-1.2921,36.8219,33.3,54.6,22.8,7.3,70.5,500.0,Hazardous
2021-01-22,Nairobi,-1.2921,36.8219,29.4,66.8,14.5,5.2,82.0,87.0,Moderate
2021-01-23,Nairobi,-1.2921,36.8219,29.4,48.7,23.1,8.4,60.8,87.0,Moderate
2021-01-24,Nairobi,-1.2921,36.8219,30.3,37.2,11.2,11.0,69.2,89.0,Moderate
2021-01-25,Nairobi,-1.2921,36.8219,45.7,45.7,12.8,8.3,80.9,126.0,Unhealthy for Sensitive Groups
2021-01-26,Nairobi,-1.2921,36.8219,35.3,49.8,21.3,4.3,76.4,100.0,Moderate
2021-01-27,Nairobi,-1.2921,36.8219,26.9,48.0,13.7,9.9,64.8,82.0,Moderate
2021-01-28,Nairobi,-1.2921,36.8219,31.1,52.2,15.7,4.7,83.5,91.0,Moderate
2021-01-29,Nairobi,-1.2921,36.8219,38.3,61.2,13.6,9.6,77.6,108.0,Unhealthy for Sensitive Groups
2021-01-30,Nairobi,-1.2921,36.8219,37.8,57.4,9.2,7.5,70.1,107.0,Unhealthy for Sensitive Groups
2021-01-31,Nairobi,-1.2921,36.8219,32.0,42.8,14.4,7.5,78.1,93.0,Moderate
2021-02-01,Nairobi,-1.2921,36.8219,33.8,39.7,18.9,10.5,101.1,97.0,Moderate
2021-02-02,Nairobi,-1.2921,36.8219,32.0,54.1,20.2,5.9,87.4,500.0,Hazardous
2021-02-03,Nairobi,-1.2921,36.8219,28.8,56.1,17.0,5.3,87.7,86.0,Moderate
2021-02-04,Nairobi,-1.2921,36.8219,30.3,50.7,19.1,11.2,86.2,89.0,Moderate
2021-02-05,Nairobi,-1.2921,36.8219,32.6,57.6,13.4,10.7,70.7,94.0,Moderate
2021-02-06,Nairobi,-1.2921,36.8219,31.4,44.6,14.6,12.5,102.9,92.0,Moderate
2021-02-07,Nairobi,-1.2921,36.8219,40.6,46.9,28.5,11.5,95.3,114.0,Unhealthy for Sensitive Groups
2021-02-08,Nairobi,-1.2921,36.8219,33.7,39.5,11.9,6.7,77.8,97.0,Moderate
2021-02-09,Nairobi,-1.2921,36.8219,30.4,51.8,17.4,8.2,77.0,89.0,Moderate
2021-02-10,Nairobi,-1.2921,36.8219,31.2,63.3,13.1,10.3,80.3,91.0,Moderate
2021-02-11,Nairobi,-1.2921,36.8219,23.2,70.6,21.2,14.8,93.3,74.0,Moderate
2021-02-12,Nairobi,-1.2921,36.8219,32.8,56.6,12.6,5.4,111.4,94.0,Moderate
2021-02-13,Nairobi,-1.2921,36.8219,31.1,53.1,17.4,7.3,94.5,91.0,Moderate
2021-02-14,Nairobi,-1.2921,36.8219,32.0,80.2,5.5,6.0,96.2,93.0,Moderate
2021-02-15,Nairobi,-1.2921,36.8219,24.6,53.6,13.3,7.6,98.2,77.0,Moderate
2021-02-16,Nairobi,-1.2921,36.8219,33.2,46.0,20.1,8.7,59.3,95.0,Moderate
2021-02-17,Nairobi,-1.2921,36.8219,29.2,51.3,18.8,7.6,94.3,87.0,Moderate
2021-02-18,Nairobi,-1.2921,36.8219,32.9,46.6,15.3,10.2,77.2,95.0,Moderate
2021-02-19,Nairobi,-1.2921,36.8219,27.0,53.6,10.5,12.5,97.1,82.0,Moderate
2021-02-20,Nairobi,-1.2921,36.8219,31.3,55.7,14.6,12.5,55.8,91.0,Moderate
2021-02-21,Nairobi,-1.2921,36.8219,33.5,44.4,17.1,2.4,84.9,96.0,Moderate
2021-02-22,Nairobi,-1.2921,36.8219,42.2,47.6,7.5,10.0,75.3,117.0,Unhealthy for Sensitive Groups
2021-02-23,Nairobi,-1.2921,36.8219,37.2,60.8,20.2,7.9,107.4,105.0,Unhealthy for Sensitive Groups
2021-02-24,Nairobi,-1.2921,36.8219,36.5,46.2,11.7,11.9,90.0,103.0,Unhealthy for Sensitive Groups
2021-02-25,Nairobi,-1.2921,36.8219,28.9,49.1,14.7,10.5,76.7,86.0,Moderate
2021-02-26,Nairobi,-1.2921,36.8219,39.1,54.9,21.8,4.6,102.5,500.0,Hazardous
2021-02-27,Nairobi,-1.2921,36.8219,38.3,52.6,12.4,11.9,73.1,108.0,Unhealthy for Sensitive Groups
2021-02-28,Nairobi,-1.2921,36.8219,32.5,56.0,9.3,7.5,66.2,94.0,Moderate
2021-03-01,Nairobi,-1.2921,36.8219,12.2,48.7,11.7,9.9,111.4,51.0,Moderate
2021-03-02,Nairobi,-1.2921,36.8219,16.8,21.9,23.8,5.2,73.8,61.0,Moderate
2021-03-03,Nairobi,-1.2921,36.8219,17.1,33.2,5.9,9.9,87.0,62.0,Moderate
2021-03-04,Nairobi,-1.2921,36.8219,24.3,38.8,17.3,7.1,80.9,77.0,Moderate
2021-03-05,Nairobi,-1.2921,36.8219,16.7,33.5,11.0,8.4,73.4,61.0,Moderate
2021-03-06,Nairobi,-1.2921,36.8219,15.9,40.4,19.0,8.2,53.9,59.0,Moderate
2021-03-07,Nairobi,-1.2921,36.8219,15.6,31.4,17.4,9.5,83.5,58.0,Moderate
2021-03-08,Nairobi,-1.2921,36.8219,20.2,30.3,11.9,13.0,95.5,68.0,Moderate
2021-03-09,Nairobi,-1.2921,36.8219,22.9,22.9,9.1,7.9,72.3,74.0,Moderate
2021-03-10,Nairobi,-1.2921,36.8219,14.3,32.8,5.6,7.7,87.6,56.0,Moderate
2021-03-11,Nairobi,-1.2921,36.8219,22.4,22.4,5.7,7.4,70.5,73.0,Moderate
2021-03-12,Nairobi,-1.2921,36.8219,13.9,14.8,10.6,7.7,76.5,55.0,Moderate
2021-03-13,Nairobi,-1.2921,36.8219,14.0,24.0,13.3,5.5,84.8,55.0,Moderate
2021-03-14,Nairobi,-1.2921,36.8219,22.8,35.6,9.5,9.0,85.4,73.0,Moderate
2021-03-15,Nairobi,-1.2921,36.8219,27.4,47.8,21.2,6.6,68.4,83.0,Moderate
2021-03-16,Nairobi,-1.2921,36.8219,19.0,27.4,25.5,10.9,89.3,66.0,Moderate
2021-03-17,Nairobi,-1.2921,36.8219,24.0,43.0,18.1,7.4,91.1,76.0,Moderate
2021-03-18,Nairobi,-1.2921,36.8219,23.7,23.7,27.0,6.2,103.1,75.0,Moderate
2021-03-19,Nairobi,-1.2921,36.8219,19.2,41.3,15.3,3.7,96.0,66.0,Moderate
2021-03-20,Nairobi,-1.2921,36.8219,27.4,31.9,19.3,5.9,80.9,83.0,Moderate
2021-03-21,Nairobi,-1.2921,36.8219,25.5,35.1,17.6,11.1,105.3,79.0,Moderate
2021-03-22,Nairobi,-1.2921,36.8219,25.7,34.7,14.9,8.6,60.7,80.0,Moderate
2021-03-23,Nairobi,-1.2921,36.8219,21.3,22.8,13.1,10.3,74.1,70.0,Moderate
2021-03-24,Nairobi,-1.2921,36.8219,27.0,31.7,21.0,7.2,78.4,82.0,Moderate
2021-03-25,Nairobi,-1.2921,36.8219,25.8,30.6,16.9,6.7,45.6,80.0,Moderate
2021-03-26,Nairobi,-1.2921,36.8219,17.0,43.7,16.7,10.7,93.9,61.0,Moderate
2021-03-27,Nairobi,-1.2921,36.8219,23.9,44.8,13.4,12.5,90.1,76.0,Moderate
2021-03-28,Nairobi,-1.2921,36.8219,22.2,22.2,17.0,10.8,83.5,72.0,Moderate
2021-03-29,Nairobi,-1.2921,36.8219,26.3,42.4,13.6,8.3,76.0,81.0,Moderate
2021-03-30,Nairobi,-1.2921,36.8219,17.9,32.8,16.2,1.7,79.4,63.0,Moderate
2021-03-31,Nairobi,-1.2921,36.8219,22.0,33.0,14.6,5.0,60.4,72.0,Moderate
2021-04-01,Nairobi,-1.2921,36.8219,17.3,17.5,14.8,5.5,83.0,62.0,Moderate
2021-04-02,Nairobi,-1.2921,36.8219,17.2,17.2,10.1,8.6,91.7,62.0,Moderate
2021-04-03,Nairobi,-1.2921,36.8219,18.6,34.0,14.1,7.4,67.8,65.0,Moderate
2021-04-04,Nairobi,-1.2921,36.8219,19.8,27.1,21.9,6.0,82.6,67.0,Moderate
2021-04-05,Nairobi,-1.2921,36.8219,14.7,30.4,9.9,6.3,94.6,56.0,Moderate
2021-04-06,Nairobi,-1.2921,36.8219,19.8,38.6,13.9,10.2,92.3,67.0,Moderate
2021-04-07,Nairobi,-1.2921,36.8219,23.6,39.6,17.4,6.7,58.8,75.0,Moderate
2021-04-08,Nairobi,-1.2921,36.8219,16.2,35.1,20.6,9.5,75.3,60.0,Moderate
2021-04-09,Nairobi,-1.2921,36.8219,17.9,32.3,18.0,8.1,72.5,63.0,Moderate
2021-04-10,Nairobi,-1.2921,36.8219,15.8,26.3,11.5,7.8,67.9,59.0,Moderate
2021-04-11,Nairobi,-1.2921,36.8219,17.2,37.5,17.9,13.1,85.1,62.0,Moderate
2021-04-12,Nairobi,-1.2921,36.8219,13.0,19.7,15.6,7.9,76.2,53.0,Moderate
2021-04-13,Nairobi,-1.2921,36.8219,14.1,24.3,20.4,11.1,84.0,55.0,Moderate
2021-04-14,Nairobi,-1.2921,36.8219,23.1,23.1,16.6,6.1,98.7,74.0,Moderate
2021-04-15,Nairobi,-1.2921,36.8219,22.4,22.4,8.9,7.8,66.4,73.0,Moderate
2021-04-16,Nairobi,-1.2921,36.8219,25.6,25.6,14.6,3.2,74.3,79.0,Moderate
2021-04-17,Nairobi,-1.2921,36.8219,13.8,31.4,10.4,5.9,96.0,55.0,Moderate
2021-04-18,Nairobi,-1.2921,36.8219,17.8,17.8,14.2,12.2,85.4,63.0,Moderate
2021-04-19,Nairobi,-1.2921,36.8219,24.6,27.1,18.2,6.6,84.8,77.0,Moderate
2021-04-20,Nairobi,-1.2921,36.8219,25.9,25.9,6.0,6.7,84.9,80.0,Moderate
2021-04-21,Nairobi,-1.2921,36.8219,28.2,32.7,18.1,5.9,70.1,85.0,Moderate
2021-04-22,Nairobi,-1.2921,36.8219,21.7,44.7,15.1,8.8,69.8,71.0,Moderate
2021-04-23,Nairobi,-1.2921,36.8219,17.2,41.0,7.7,5.7,76.4,62.0,Moderate
2021-04-24,Nairobi,-1.2921,36.8219,20.5,31.3,19.0,16.9,64.1,69.0,Moderate
2021-04-25,Nairobi,-1.2921,36.8219,21.4,26.6,19.6,13.5,79.2,70.0,Moderate
2021-04-26,Nairobi,-1.2921,36.8219,25.0,25.0,21.3,13.2,78.0,78.0,Moderate
2021-04-27,Nairobi,-1.2921,36.8219,23.4,23.4,11.9,9.6,115.6,75.0,Moderate
2021-04-28,Nairobi,-1.2921,36.8219,10.9,33.6,21.3,13.5,77.0,45.0,Good
2021-04-29,Nairobi,-1.2921,36.8219,26.5,37.9,23.9,7.4,81.5,81.0,Moderate
2021-04-30,Nairobi,-1.2921,36.8219,16.9,29.6,13.5,5.6,107.0,61.0,Moderate
2021-05-01,Nairobi,-1.2921,36.8219,20.3,28.2,13.0,3.4,89.2,68.0,Moderate
2021-05-02,Nairobi,-1.2921,36.8219,15.7,27.1,20.7,6.4,86.9,59.0,Moderate
2021-05-03,Nairobi,-1.2921,36.8219,17.2,27.9,11.9,7.5,59.2,62.0,Moderate
2021-05-04,Nairobi,-1.2921,36.8219,23.8,54.5,18.0,5.2,90.1,500.0,Hazardous
2021-05-05,Nairobi,-1.2921,36.8219,12.3,25.9,12.8,11.1,90.5,51.0,Moderate
2021-05-06,Nairobi,-1.2921,36.8219,12.9,38.5,12.2,9.8,68.6,53.0,Moderate
2021-05-07,Nairobi,-1.2921,36.8219,19.5,25.4,14.5,4.4,67.2,67.0,Moderate
2021-05-08,Nairobi,-1.2921,36.8219,16.8,24.2,13.1,8.3,99.9,61.0,Moderate
2021-05-09,Nairobi,-1.2921,36.8219,14.4,23.7,15.2,3.1,83.7,56.0,Moderate
2021-05-10,Nairobi,-1.2921,36.8219,20.1,36.4,26.2,8.2,71.9,68.0,Moderate
2021-05-11,Nairobi,-1.2921,36.8219,24.8,31.9,14.2,13.4,91.3,78.0,Moderate
2021-05-12,Nairobi,-1.2921,36.8219,15.2,24.6,8.3,4.7,96.9,58.0,Moderate
2021-05-13,Nairobi,-1.2921,36.8219,17.5,17.7,17.3,8.5,73.3,62.0,Moderate
2021-05-14,Nairobi,-1.2921,36.8219,16.8,32.1,15.4,9.2,53.8,61.0,Moderate
2021-05-15,Nairobi,-1.2921,36.8219,14.5,28.4,8.3,9.4,90.1,56.0,Moderate
2021-05-16,Nairobi,-1.2921,36.8219,17.0,37.3,16.1,8.7,36.8,61.0,Moderate
2021-05-17,Nairobi,-1.2921,36.8219,19.0,27.2,14.3,6.7,62.0,66.0,Moderate
2021-05-18,Nairobi,-1.2921,36.8219,18.3,28.7,19.5,7.6,71.4,64.0,Moderate
2021-05-19,Nairobi,-1.2921,36.8219,13.8,53.8,20.0,8.5,58.7,55.0,Moderate
2021-05-20,Nairobi,-1.2921,36.8219,12.4,45.4,23.1,8.8,67.9,52.0,Moderate
2021-05-21,Nairobi,-1.2921,36.8219,17.3,25.0,25.4,7.4,92.2,62.0,Moderate
2021-05-22,Nairobi,-1.2921,36.8219,24.8,24.8,15.4,7.2,99.3,78.0,Moderate
2021-05-23,Nairobi,-1.2921,36.8219,23.0,31.6,15.7,5.9,65.8,74.0,Moderate
2021-05-24,Nairobi,-1.2921,36.8219,16.2,36.0,19.6,9.9,56.5,60.0,Moderate
