date,region,latitude,longitude,elevation,temperature_c,rainfall_mm,humidity_percent,wind_speed_kmh,pressure_hpa
2020-10-16,Nairobi,-1.2921,36.8219,1795,19.2,8.51,36.8,4.7,1028.6
2020-10-17,Nairobi,-1.2921,36.8219,1795,16.4,4.33,27.1,2.3,1030.2
2020-10-18,Nairobi,-1.2921,36.8219,1795,15.9,4.18,31.4,1.4,1014.8
2020-10-19,Nairobi,-1.2921,36.8219,1795,13.6,4.86,26.2,3.5,1024.6
2020-10-20,Nairobi,-1.2921,36.8219,1795,15.4,4.21,29.0,4.6,1020.2
2020-10-21,Nairobi,-1.2921,36.8219,1795,18.3,5.96,27.5,0.0,1008.0
2020-10-22,Nairobi,-1.2921,36.8219,1795,16.8,6.98,26.8,3.1,1034.7
2020-10-23,Nairobi,-1.2921,36.8219,1795,14.9,11.82,36.2,5.1,1031.0
2020-10-24,Nairobi,-1.2921,36.8219,1795,17.7,6.14,34.7,1.5,1004.6
2020-10-25,Nairobi,-1.2921,36.8219,1795,14.1,5.16,22.0,3.4,1014.5
2020-10-26,Nairobi,-1.2921,36.8219,1795,15.2,4.44,30.4,2.9,1021.2
2020-10-27,Nairobi,-1.2921,36.8219,1795,17.9,7.95,29.2,4.0,1004.9
2020-10-28,Nairobi,-1.2921,36.8219,1795,18.6,6.61,31.6,3.7,1024.7
2020-10-29,Nairobi,-1.2921,36.8219,1795,16.5,12.36,26.0,2.2,1012.1
2020-10-30,Nairobi,-1.2921,36.8219,1795,17.7,4.48,35.5,4.9,1013.2
2020-10-31,Nairobi,-1.2921,36.8219,1795,16.7,5.78,41.3,0.0,1013.8
2020-11-01,Nairobi,-1.2921,36.8219,1795,19.7,8.13,36.1,5.0,1019.7
2020-11-02,Nairobi,-1.2921,36.8219,1795,15.8,4.02,27.1,4.1,1003.7
2020-11-03,Nairobi,-1.2921,36.8219,1795,18.6,4.46,31.3,5.8,1016.9
2020-11-04,Nairobi,-1.2921,36.8219,1795,13.7,4.88,35.8,3.1,1027.5
2020-11-05,Nairobi,-1.2921,36.8219,1795,13.2,4.32,28.2,4.0,1009.3
2020-11-06,Nairobi,-1.2921,36.8219,1795,19.5,8.35,32.0,0.0,1027.6
2020-11-07,Nairobi,-1.2921,36.8219,1795,19.4,4.01,30.4,0.0,1025.6
2020-11-08,Nairobi,-1.2921,36.8219,1795,14.9,6.06,47.2,2.9,1006.1
2020-11-09,Nairobi,-1.2921,36.8219,1795,19.8,5.85,44.0,4.7,1018.9
2020-11-10,Nairobi,-1.2921,36.8219,1795,17.6,5.38,32.1,5.0,1006.5
2020-11-11,Nairobi,-1.2921,36.8219,1795,17.9,5.46,38.5,0.5,1011.1
2020-11-12,Nairobi,-1.2921,36.8219,1795,14.6,4.19,26.0,3.8,999.3
2020-11-13,Nairobi,-1.2921,36.8219,1795,16.4,5.09,38.4,5.3,1018.8
2020-11-14,Nairobi,-1.2921,36.8219,1795,15.6,7.66,31.0,5.3,993.6
2020-11-15,Nairobi,-1.2921,36.8219,1795,13.5,4.9,37.8,3.2,995.3
2020-11-16,Nairobi,-1.2921,36.8219,1795,16.7,4.6,35.5,5.0,1011.1
2020-11-17,Nairobi,-1.2921,36.8219,1795,15.3,7.25,38.5,0.6,984.3
2020-11-18,Nairobi,-1.2921,36.8219,1795,16.0,5.15,45.6,4.8,1020.8
2020-11-19,Nairobi,-1.2921,36.8219,1795,16.7,4.29,31.5,4.6,1025.3
2020-11-20,Nairobi,-1.2921,36.8219,1795,15.8,4.61,36.3,3.8,1010.8
2020-11-21,Nairobi,-1.2921,36.8219,1795,14.4,6.85,32.9,6.1,1010.3
2020-11-22,Nairobi,-1.2921,36.8219,1795,16.0,4.07,34.1,3.4,1001.7
2020-11-23,Nairobi,-1.2921,36.8219,1795,12.5,8.6,33.0,3.3,1018.2
2020-11-24,Nairobi,-1.2921,36.8219,1795,12.9,6.62,35.7,1.0,1018.7
2020-11-25,Nairobi,-1.2921,36.8219,1795,13.4,11.15,50.7,0.1,1024.6
2020-11-26,Nairobi,-1.2921,36.8219,1795,14.6,7.8,34.9,5.4,1039.6
2020-11-27,Nairobi,-1.2921,36.8219,1795,15.5,6.46,40.0,1.7,1013.9
2020-11-28,Nairobi,-1.2921,36.8219,1795,14.0,4.36,24.9,2.5,1033.1
2020-11-29,Nairobi,-1.2921,36.8219,1795,19.7,5.58,34.7,3.5,1005.7
2020-11-30,Nairobi,-1.2921,36.8219,1795,15.8,4.11,47.0,2.3,1019.0
2020-12-01,Nairobi,-1.2921,36.8219,1795,14.7,4.8,37.9,3.8,1029.2
2020-12-02,Nairobi,-1.2921,36.8219,1795,16.8,8.23,39.5,2.9,1018.1
2020-12-03,Nairobi,-1.2921,36.8219,1795,16.8,6.96,40.9,5.4,1012.2
2020-12-04,Nairobi,-1.2921,36.8219,1795,15.8,4.22,57.3,5.8,1018.1
2020-12-05,Nairobi,-1.2921,36.8219,1795,18.8,10.68,38.8,4.0,998.6
2020-12-06,Nairobi,-1.2921,36.8219,1795,18.1,5.72,38.6,6.2,1018.4
2020-12-07,Nairobi,-1.2921,36.8219,1795,17.8,5.52,41.3,4.8,1004.5
2020-12-08,Nairobi,-1.2921,36.8219,1795,15.0,7.89,47.8,3.4,1017.8
2020-12-09,Nairobi,-1.2921,36.8219,1795,15.2,8.49,40.3,2.0,1017.2
2020-12-10,Nairobi,-1.2921,36.8219,1795,20.4,4.17,37.9,4.4,1015.4
2020-12-11,Nairobi,-1.2921,36.8219,1795,17.4,5.08,43.6,1.9,1017.3
2020-12-12,Nairobi,-1.2921,36.8219,1795,16.0,4.35,48.8,4.2,1010.3
2020-12-13,Nairobi,-1.2921,36.8219,1795,20.0,8.42,45.4,4.5,1009.5
2020-12-14,Nairobi,-1.2921,36.8219,1795,17.1,7.42,43.1,7.8,1016.5
2020-12-15,Nairobi,-1.2921,36.8219,1795,15.8,7.45,35.1,0.0,1006.9
2020-12-16,Nairobi,-1.2921,36.8219,1795,19.0,4.82,45.1,5.4,1004.6
2020-12-17,Nairobi,-1.2921,36.8219,1795,15.3,4.86,43.5,7.6,1009.8
2020-12-18,Nairobi,-1.2921,36.8219,1795,18.9,4.87,53.5,4.2,1025.3
2020-12-19,Nairobi,-1.2921,36.8219,1795,16.6,4.27,46.9,2.1,1024.9
2020-12-20,Nairobi,-1.2921,36.8219,1795,15.6,4.38,47.6,3.7,1018.2
2020-12-21,Nairobi,-1.2921,36.8219,1795,15.6,6.06,50.8,4.8,1032.4
2020-12-22,Nairobi,-1.2921,36.8219,1795,14.6,4.07,43.9,6.6,999.8
2020-12-23,Nairobi,-1.2921,36.8219,1795,18.1,6.19,50.9,5.5,1010.6
2020-12-24,Nairobi,-1.2921,36.8219,1795,18.0,4.24,57.4,1.3,990.2
2020-12-25,Nairobi,-1.2921,36.8219,1795,17.0,4.96,53.8,3.7,1012.1
2020-12-26,Nairobi,-1.2921,36.8219,1795,17.4,4.66,49.6,3.9,1020.5
2020-12-27,Nairobi,-1.2921,36.8219,1795,17.2,7.27,50.6,3.0,1023.9
2020-12-28,Nairobi,-1.2921,36.8219,1795,15.8,8.12,53.4,5.6,1006.5
2020-12-29,Nairobi,-1.2921,36.8219,1795,15.0,4.55,50.1,4.9,1010.0
2020-12-30,Nairobi,-1.2921,36.8219,1795,18.5,4.71,41.9,7.1,1004.4
2020-12-31,Nairobi,-1.2921,36.8219,1795,17.8,5.8,54.8,4.8,1011.3
2021-01-01,Nairobi,-1.2921,36.8219,1795,17.1,0.04,56.2,5.7,1024.6
2021-01-02,Nairobi,-1.2921,36.8219,1795,17.5,1.06,53.9,5.5,1023.0
2021-01-03,Nairobi,-1.2921,36.8219,1795,11.6,0.23,54.4,8.1,1009.5
2021-01-04,Nairobi,-1.2921,36.8219,1795,18.8,0.35,52.5,8.4,1026.1
2021-01-05,Nairobi,-1.2921,36.8219,1795,20.4,0.16,55.4,3.3,1013.3
2021-01-06,Nairobi,-1.2921,36.8219,1795,16.6,0.63,40.0,5.6,1018.5
2021-01-07,Nairobi,-1.2921,36.8219,1795,17.3,0.6,60.9,5.1,1011.2
2021-01-08,Nairobi,-1.2921,36.8219,1795,16.3,0.03,41.7,4.6,1006.1
2021-01-09,Nairobi,-1.2921,36.8219,1795,14.4,0.57,52.7,3.7,1006.3
2021-01-10,Nairobi,-1.2921,36.8219,1795,16.9,0.0,53.5,4.9,1005.5
2021-01-11,Nairobi,-1.2921,36.8219,1795,18.0,0.43,60.5,6.3,1011.2
2021-01-12,Nairobi,-1.2921,36.8219,1795,15.8,0.58,53.1,5.0,1005.0
2021-01-13,Nairobi,-1.2921,36.8219,1795,19.6,0.41,54.5,4.9,1006.5
2021-01-14,Nairobi,-1.2921,36.8219,1795,14.7,0.32,45.5,6.3,1018.1
2021-01-15,Nairobi,-1.2921,36.8219,1795,14.3,1.04,59.6,6.1,1006.9
2021-01-16,Nairobi,-1.2921,36.8219,1795,16.1,0.29,57.2,1.5,1005.8
2021-01-17,Nairobi,-1.2921,36.8219,1795,17.2,0.83,50.8,6.9,1011.3
2021-01-18,Nairobi,-1.2921,36.8219,1795,20.1,0.27,61.9,5.7,1013.2
2021-01-19,Nairobi,-1.2921,36.8219,1795,19.1,0.57,57.6,6.7,1019.4
2021-01-20,Nairobi,-1.2921,36.8219,1795,17.9,0.09,53.0,5.9,1010.9
2021-01-21,Nairobi,-1.2921,36.8219,1795,17.5,0.52,47.7,2.1,1020.3
2021-01-22,Nairobi,-1.2921,36.8219,1795,19.5,1.12,63.8,4.8,1030.8
2021-01-23,Nairobi,-1.2921,36.8219,1795,15.5,0.22,62.3,5.6,1027.3
2021-01-24,Nairobi,-1.2921,36.8219,1795,19.0,1.17,60.5,5.9,1021.1
2021-01-25,Nairobi,-1.2921,36.8219,1795,19.6,0.28,49.6,9.4,1020.8
2021-01-26,Nairobi,-1.2921,36.8219,1795,16.0,0.11,66.1,4.1,1010.9
2021-01-27,Nairobi,-1.2921,36.8219,1795,17.5,0.1,62.9,6.4,1011.4
2021-01-28,Nairobi,-1.2921,36.8219,1795,15.3,0.04,65.3,3.0,1004.9
2021-01-29,Nairobi,-1.2921,36.8219,1795,20.1,0.27,67.7,10.2,1008.4
2021-01-30,Nairobi,-1.2921,36.8219,1795,18.1,0.02,54.1,7.6,1013.1
2021-01-31,Nairobi,-1.2921,36.8219,1795,17.4,0.02,59.6,4.3,1009.4
2021-02-01,Nairobi,-1.2921,36.8219,1795,14.7,1.38,58.7,8.0,1009.7
2021-02-02,Nairobi,-1.2921,36.8219,1795,20.7,2.48,62.6,3.5,998.1
2021-02-03,Nairobi,-1.2921,36.8219,1795,19.5,0.1,50.9,10.1,1035.3
2021-02-04,Nairobi,-1.2921,36.8219,1795,19.7,0.35,63.8,4.6,1004.3
2021-02-05,Nairobi,-1.2921,36.8219,1795,16.0,2.04,57.3,2.8,1020.5
2021-02-06,Nairobi,-1.2921,36.8219,1795,16.4,0.35,63.1,6.4,1036.3
2021-02-07,Nairobi,-1.2921,36.8219,1795,19.2,0.51,66.7,4.4,1018.0
2021-02-08,Nairobi,-1.2921,36.8219,1795,17.7,0.39,61.9,3.8,1015.4
2021-02-09,Nairobi,-1.2921,36.8219,1795,19.3,1.22,71.6,7.5,1009.1
2021-02-10,Nairobi,-1.2921,36.8219,1795,19.3,0.19,61.3,6.7,1001.3
2021-02-11,Nairobi,-1.2921,36.8219,1795,18.8,1.2,65.2,3.4,1025.6
2021-02-12,Nairobi,-1.2921,36.8219,1795,17.1,0.86,60.2,7.5,988.8
2021-02-13,Nairobi,-1.2921,36.8219,1795,24.4,1.2,62.4,7.0,1015.9
2021-02-14,Nairobi,-1.2921,36.8219,1795,20.0,0.51,67.2,9.4,1011.0
2021-02-15,Nairobi,-1.2921,36.8219,1795,18.8,0.43,69.3,8.4,1014.9
2021-02-16,Nairobi,-1.2921,36.8219,1795,19.1,0.7,62.5,9.1,1024.0
2021-02-17,Nairobi,-1.2921,36.8219,1795,18.3,0.27,61.0,6.0,1021.6
2021-02-18,Nairobi,-1.2921,36.8219,1795,21.1,0.21,67.5,8.3,1020.2
2021-02-19,Nairobi,-1.2921,36.8219,1795,20.1,0.88,62.2,9.7,1020.1
2021-02-20,Nairobi,-1.2921,36.8219,1795,20.0,0.06,70.7,5.7,1012.8
2021-02-21,Nairobi,-1.2921,36.8219,1795,16.1,0.04,57.4,5.8,1009.9
2021-02-22,Nairobi,-1.2921,36.8219,1795,15.6,0.05,66.9,10.3,1013.0
2021-02-23,Nairobi,-1.2921,36.8219,1795,19.1,0.05,66.4,4.2,1005.4
2021-02-24,Nairobi,-1.2921,36.8219,1795,18.0,0.98,61.5,7.1,1020.0
2021-02-25,Nairobi,-1.2921,36.8219,1795,19.0,0.39,69.6,8.7,1000.6
2021-02-26,Nairobi,-1.2921,36.8219,1795,19.7,0.27,68.0,5.8,1016.4
2021-02-27,Nairobi,-1.2921,36.8219,1795,19.7,0.36,71.8,11.1,1025.4
2021-02-28,Nairobi,-1.2921,36.8219,1795,20.1,0.17,64.5,9.2,1018.6
2021-03-01,Nairobi,-1.2921,36.8219,1795,20.2,5.47,74.0,8.4,1007.9
2021-03-02,Nairobi,-1.2921,36.8219,1795,19.8,4.67,58.5,8.3,1003.5
2021-03-03,Nairobi,-1.2921,36.8219,1795,18.6,4.65,67.6,7.0,1014.6
2021-03-04,Nairobi,-1.2921,36.8219,1795,21.6,4.76,63.3,7.1,1005.2
2021-03-05,Nairobi,-1.2921,36.8219,1795,21.4,4.75,65.4,8.2,1014.9
2021-03-06,Nairobi,-1.2921,36.8219,1795,21.7,4.95,67.3,7.6,1032.8
2021-03-07,Nairobi,-1.2921,36.8219,1795,23.2,6.43,61.5,9.7,1025.4
2021-03-08,Nairobi,-1.2921,36.8219,1795,20.3,4.71,69.3,8.1,1010.2
2021-03-09,Nairobi,-1.2921,36.8219,1795,19.3,4.89,69.1,7.8,1019.0
2021-03-10,Nairobi,-1.2921,36.8219,1795,17.3,4.47,57.1,5.0,998.8
2021-03-11,Nairobi,-1.2921,36.8219,1795,22.7,7.8,67.1,9.0,1001.6
2021-03-12,Nairobi,-1.2921,36.8219,1795,22.4,4.49,68.4,9.8,1029.0
2021-03-13,Nairobi,-1.2921,36.8219,1795,18.8,6.11,66.8,6.1,1024.3
2021-03-14,Nairobi,-1.2921,36.8219,1795,18.0,6.5,77.2,8.2,1011.5
2021-03-15,Nairobi,-1.2921,36.8219,1795,18.7,4.12,62.1,8.0,1003.0
2021-03-16,Nairobi,-1.2921,36.8219,1795,22.0,4.03,66.7,4.8,1001.7
2021-03-17,Nairobi,-1.2921,36.8219,1795,20.1,5.04,56.1,12.7,1020.8
2021-03-18,Nairobi,-1.2921,36.8219,1795,20.5,10.62,68.1,11.9,1015.2
2021-03-19,Nairobi,-1.2921,36.8219,1795,22.7,6.96,65.9,8.8,1013.2
2021-03-20,Nairobi,-1.2921,36.8219,1795,22.0,4.26,72.5,9.9,1005.6
2021-03-21,Nairobi,-1.2921,36.8219,1795,16.4,4.93,70.9,8.3,1013.5
2021-03-22,Nairobi,-1.2921,36.8219,1795,21.1,7.03,70.9,3.4,1003.6
2021-03-23,Nairobi,-1.2921,36.8219,1795,20.0,4.52,68.8,7.8,996.6
2021-03-24,Nairobi,-1.2921,36.8219,1795,20.5,4.12,78.1,9.0,1013.5
2021-03-25,Nairobi,-1.2921,36.8219,1795,20.4,4.51,66.6,7.2,1009.8
2021-03-26,Nairobi,-1.2921,36.8219,1795,23.5,5.73,72.7,8.6,1009.3
2021-03-27,Nairobi,-1.2921,36.8219,1795,18.3,6.24,77.8,6.4,1000.4
2021-03-28,Nairobi,-1.2921,36.8219,1795,20.5,5.27,72.3,8.7,1019.2
2021-03-29,Nairobi,-1.2921,36.8219,1795,18.8,10.34,69.2,4.8,1014.8
2021-03-30,Nairobi,-1.2921,36.8219,1795,25.1,4.16,70.0,9.7,1006.8
2021-03-31,Nairobi,-1.2921,36.8219,1795,25.5,5.13,60.5,5.2,1010.3
2021-04-01,Nairobi,-1.2921,36.8219,1795,20.3,10.47,72.9,8.1,1016.3
2021-04-02,Nairobi,-1.2921,36.8219,1795,20.3,5.8,61.9,8.4,1006.4
2021-04-03,Nairobi,-1.2921,36.8219,1795,22.1,6.83,70.1,7.8,1000.6
2021-04-04,Nairobi,-1.2921,36.8219,1795,19.3,6.05,74.1,6.1,1017.7
2021-04-05,Nairobi,-1.2921,36.8219,1795,24.2,5.38,71.7,9.2,1010.9
2021-04-06,Nairobi,-1.2921,36.8219,1795,22.6,4.5,63.6,9.8,1008.5
2021-04-07,Nairobi,-1.2921,36.8219,1795,20.4,5.12,71.2,7.9,1008.1
2021-04-08,Nairobi,-1.2921,36.8219,1795,19.8,4.68,71.6,9.5,1011.2
2021-04-09,Nairobi,-1.2921,36.8219,1795,20.1,5.0,76.4,8.5,1014.5
2021-04-10,Nairobi,-1.2921,36.8219,1795,21.6,4.88,72.7,6.6,1020.9
2021-04-11,Nairobi,-1.2921,36.8219,1795,17.5,6.14,74.2,6.5,1007.0
2021-04-12,Nairobi,-1.2921,36.8219,1795,18.4,4.08,69.8,7.1,1019.9
2021-04-13,Nairobi,-1.2921,36.8219,1795,21.7,5.15,72.5,9.0,1039.3
2021-04-14,Nairobi,-1.2921,36.8219,1795,19.9,4.87,74.3,7.5,1022.2
2021-04-15,Nairobi,-1.2921,36.8219,1795,21.3,5.38,77.0,8.7,999.7
2021-04-16,Nairobi,-1.2921,36.8219,1795,20.5,7.86,64.2,2.7,1015.0
2021-04-17,Nairobi,-1.2921,36.8219,1795,22.5,4.81,71.3,10.0,1020.4
2021-04-18,Nairobi,-1.2921,36.8219,1795,19.7,8.17,71.3,4.3,1016.2
2021-04-19,Nairobi,-1.2921,36.8219,1795,20.7,4.27,68.7,9.2,987.4
2021-04-20,Nairobi,-1.2921,36.8219,1795,20.2,4.72,63.9,9.2,1001.5
2021-04-21,Nairobi,-1.2921,36.8219,1795,23.1,5.1,71.2,5.7,1001.0
2021-04-22,Nairobi,-1.2921,36.8219,1795,23.5,4.4,71.6,9.4,1010.5
2021-04-23,Nairobi,-1.2921,36.8219,1795,20.6,5.79,75.7,6.6,1015.3
2021-04-24,Nairobi,-1.2921,36.8219,1795,25.4,4.37,70.4,8.6,1027.0
2021-04-25,Nairobi,-1.2921,36.8219,1795,23.1,4.7,60.8,9.7,1021.0
2021-04-26,Nairobi,-1.2921,36.8219,1795,21.9,5.42,63.4,8.9,1011.2
2021-04-27,Nairobi,-1.2921,36.8219,1795,22.9,6.51,72.5,9.3,1012.3
2021-04-28,Nairobi,-1.2921,36.8219,1795,24.0,7.96,72.5,9.4,1006.8
2021-04-29,Nairobi,-1.2921,36.8219,1795,20.8,4.82,62.3,9.8,1022.4
2021-04-30,Nairobi,-1.2921,36.8219,1795,23.2,5.37,68.0,5.5,1009.1
2021-05-01,Nairobi,-1.2921,36.8219,1795,23.3,4.97,71.7,7.5,1017.5
2021-05-02,Nairobi,-1.2921,36.8219,1795,23.5,7.4,62.3,8.6,1013.5
2021-05-03,Nairobi,-1.2921,36.8219,1795,21.9,6.53,63.8,7.1,1015.7
2021-05-04,Nairobi,-1.2921,36.8219,1795,22.4,5.01,73.8,6.6,1004.4
2021-05-05,Nairobi,-1.2921,36.8219,1795,23.3,6.23,64.8,6.2,1020.7
2021-05-06,Nairobi,-1.2921,36.8219,1795,24.2,7.58,76.2,6.7,1014.4
2021-05-07,Nairobi,-1.2921,36.8219,1795,18.4,4.73,68.4,9.9,997.8
2021-05-08,Nairobi,-1.2921,36.8219,1795,24.4,5.04,61.8,6.3,995.9
2021-05-09,Nairobi,-1.2921,36.8219,1795,19.8,4.12,72.1,8.5,1011.5
2021-05-10,Nairobi,-1.2921,36.8219,1795,24.8,6.0,71.4,6.6,999.7
2021-05-11,Nairobi,-1.2921,36.8219,1795,21.2,4.65,66.8,6.3,996.3
2021-05-12,Nairobi,-1.2921,36.8219,1795,19.3,11.06,65.7,6.8,1003.8
2021-05-13,Nairobi,-1.2921,36.8219,1795,23.8,5.1,70.2,5.0,996.4
2021-05-14,Nairobi,-1.2921,36.8219,1795,20.4,5.32,61.5,5.4,1003.0
2021-05-15,Nairobi,-1.2921,36.8219,1795,22.4,5.85,64.9,7.0,1014.9
2021-05-16,Nairobi,-1.2921,36.8219,1795,22.4,5.95,60.3,4.6,1021.3
2021-05-17,Nairobi,-1.2921,36.8219,1795,23.6,6.45,58.4,4.0,1022.3
2021-05-18,Nairobi,-1.2921,36.8219,1795,23.3,8.02,56.2,8.2,1016.4
2021-05-19,Nairobi,-1.2921,36.8219,1795,22.8,6.42,57.0,5.3,1030.0
2021-05-20,Nairobi,-1.2921,36.8219,1795,22.1,4.58,62.1,8.1,1012.4
2021-05-21,Nairobi,-1.2921,36.8219,1795,24.3,4.42,61.4,5.2,1011.6
2021-05-22,Nairobi,-1.2921,36.8219,1795,22.6,5.14,63.8,6.1,996.9
2021-05-23,Nairobi,-1.2921,36.8219,1795,25.5,6.03,69.5,8.5,1003.3
2021-05-24,Nairobi,-1.2921,36.8219,1795,22.7,4.03,65.1,5.3,1006.1
2021-05-25,Nairobi,-1.2921,36.8219,1795,20.2,4.13,57.9,10.2,1010.0
2021-05-26,Nairobi,-1.2921,36.8219,1795,25.2,4.17,66.7,7.8,1017.7
2021-05-27,Nairobi,-1.2921,36.8219,1795,22.1,4.45,65.2,9.6,1019.8
2021-05-28,Nairobi,-1.2921,36.8219,1795,22.3,4.14,69.8,8.0,1010.9
2021-05-29,Nairobi,-1.2921,36.8219,1795,24.1,4.63,72.7,8.3,1010.3
2021-05-30,Nairobi,-1.2921,36.8219,1795,24.2,5.21,63.8,3.9,1019.9
2021-05-31,Nairobi,-1.2921,36.8219,1795,20.7,5.17,68.9,7.6,1014.8
2021-06-01,Nairobi,-1.2921,36.8219,1795,21.0,0.01,51.2,6.6,993.8
2021-06-02,Nairobi,-1.2921,36.8219,1795,21.9,1.57,56.3,7.0,1009.2
2021-06-03,Nairobi,-1.2921,36.8219,1795,25.4,0.18,54.3,5.9,1010.2
2021-06-04,Nairobi,-1.2921,36.8219,1795,23.5,1.01,60.8,5.0,1016.3
2021-06-05,Nairobi,-1.2921,36.8219,1795,19.8,0.17,53.2,12.2,1025.4
2021-06-06,Nairobi,-1.2921,36.8219,1795,19.1,1.06,51.9,4.9,1023.1
2021-06-07,Nairobi,-1.2921,36.8219,1795,19.5,0.42,51.4,5.8,1004.5
2021-06-08,Nairobi,-1.2921,36.8219,1795,22.2,0.13,72.8,7.0,1021.5
2021-06-09,Nairobi,-1.2921,36.8219,1795,22.1,0.83,58.4,10.2,1001.7
2021-06-10,Nairobi,-1.2921,36.8219,1795,22.7,0.12,52.6,4.0,1020.4
2021-06-11,Nairobi,-1.2921,36.8219,1795,22.0,0.11,65.6,4.6,1000.4
2021-06-12,Nairobi,-1.2921,36.8219,1795,21.3,0.44,55.0,3.2,1019.0
2021-06-13,Nairobi,-1.2921,36.8219,1795,21.4,0.16,53.3,8.0,1033.9
2021-06-14,Nairobi,-1.2921,36.8219,1795,18.5,0.47,46.5,8.1,1023.6
2021-06-15,Nairobi,-1.2921,36.8219,1795,21.6,0.32,49.1,6.5,1022.2
2021-06-16,Nairobi,-1.2921,36.8219,1795,19.6,0.56,55.7,5.1,1005.1
2021-06-17,Nairobi,-1.2921,36.8219,1795,22.5,0.14,50.9,7.5,1010.7
2021-06-18,Nairobi,-1.2921,36.8219,1795,21.6,0.33,47.4,5.6,1005.4
2021-06-19,Nairobi,-1.2921,36.8219,1795,25.6,0.7,59.1,6.2,1030.6
2021-06-20,Nairobi,-1.2921,36.8219,1795,22.3,1.11,55.9,1.4,1011.1
2021-06-21,Nairobi,-1.2921,36.8219,1795,21.0,0.12,60.7,3.9,1012.4
2021-06-22,Nairobi,-1.2921,36.8219,1795,23.9,1.39,51.0,4.9,1022.4
2021-06-23,Nairobi,-1.2921,36.8219,1795,22.4,0.04,53.1,4.2,1015.1
2021-06-24,Nairobi,-1.2921,36.8219,1795,23.8,0.34,50.1,3.2,1006.1
2021-06-25,Nairobi,-1.2921,36.8219,1795,18.9,0.04,44.9,4.1,990.9
2021-06-26,Nairobi,-1.2921,36.8219,1795,23.1,0.74,58.3,4.9,1034.1
2021-06-27,Nairobi,-1.2921,36.8219,1795,21.8,0.04,59.1,6.1,1027.6
2021-06-28,Nairobi,-1.2921,36.8219,1795,22.7,0.97,55.1,2.9,1013.6
2021-06-29,Nairobi,-1.2921,36.8219,1795,23.4,0.81,58.5,4.2,1008.2
2021-06-30,Nairobi,-1.2921,36.8219,1795,21.8,1.43,52.8,6.2,1027.4
2021-07-01,Nairobi,-1.2921,36.8219,1795,22.7,0.52,51.7,3.0,1017.0
2021-07-02,Nairobi,-1.2921,36.8219,1795,24.7,0.19,48.7,3.7,1002.9
2021-07-03,Nairobi,-1.2921,36.8219,1795,19.6,0.33,46.0,5.0,1022.0
2021-07-04,Nairobi,-1.2921,36.8219,1795,19.2,1.04,56.7,7.1,1019.0
2021-07-05,Nairobi,-1.2921,36.8219,1795,22.9,0.18,43.3,5.2,1018.5
2021-07-06,Nairobi,-1.2921,36.8219,1795,18.6,0.13,44.0,2.7,1020.0
2021-07-07,Nairobi,-1.2921,36.8219,1795,17.9,0.65,51.2,5.8,1019.3
2021-07-08,Nairobi,-1.2921,36.8219,1795,19.5,0.06,50.7,2.8,1027.3
2021-07-09,Nairobi,-1.2921,36.8219,1795,19.9,0.18,47.1,5.3,997.4
2021-07-10,Nairobi,-1.2921,36.8219,1795,21.0,0.23,45.8,5.9,1010.1
2021-07-11,Nairobi,-1.2921,36.8219,1795,19.8,0.52,50.0,6.0,1019.1
2021-07-12,Nairobi,-1.2921,36.8219,1795,18.7,0.01,45.2,6.9,1007.0
2021-07-13,Nairobi,-1.2921,36.8219,1795,17.1,0.64,49.3,5.7,1026.3
2021-07-14,Nairobi,-1.2921,36.8219,1795,21.4,0.5,51.2,6.3,1016.3
2021-07-15,Nairobi,-1.2921,36.8219,1795,23.9,2.81,54.2,3.6,1028.6
2021-07-16,Nairobi,-1.2921,36.8219,1795,18.9,0.16,52.7,5.7,1014.6
2021-07-17,Nairobi,-1.2921,36.8219,1795,20.1,0.45,47.5,5.5,1021.9
2021-07-18,Nairobi,-1.2921,36.8219,1795,19.3,0.36,45.0,6.5,1024.7
2021-07-19,Nairobi,-1.2921,36.8219,1795,21.5,0.11,43.3,8.0,1013.0
2021-07-20,Nairobi,-1.2921,36.8219,1795,22.4,0.19,50.4,4.9,1002.8
2021-07-21,Nairobi,-1.2921,36.8219,1795,17.9,0.73,45.3,8.0,1007.7
2021-07-22,Nairobi,-1.2921,36.8219,1795,19.6,0.01,44.8,5.0,1026.3
2021-07-23,Nairobi,-1.2921,36.8219,1795,21.9,0.97,45.3,4.0,1018.6
2021-07-24,Nairobi,-1.2921,36.8219,1795,15.1,0.1,41.0,0.6,1018.4
2021-07-25,Nairobi,-1.2921,36.8219,1795,20.4,0.54,46.0,2.9,1011.5
2021-07-26,Nairobi,-1.2921,36.8219,1795,19.9,0.05,39.6,5.6,1015.6
2021-07-27,Nairobi,-1.2921,36.8219,1795,20.7,0.14,45.5,5.0,1005.0
2021-07-28,Nairobi,-1.2921,36.8219,1795,21.8,3.54,38.0,4.3,1013.7
2021-07-29,Nairobi,-1.2921,36.8219,1795,22.3,0.04,40.3,2.6,1011.0
2021-07-30,Nairobi,-1.2921,36.8219,1795,19.5,0.04,36.8,2.3,1006.0
2021-07-31,Nairobi,-1.2921,36.8219,1795,16.4,0.06,39.1,3.0,1010.6
2021-08-01,Nairobi,-1.2921,36.8219,1795,19.7,0.2,42.4,2.3,1023.5
